job_title,company_name,rating,experience,salary,location,job_description,skills
Marketing Executive,Ivowiz Astra Llp,None,0-3 Yrs,1.8-3.6 Lacs PA,Bengaluru,"Responsibilities:Identifying potential client, through market research, networking, and...","Sales And Marketing,B2B Marketing,Communication Skills,English,Product Sales,B2C Marketing,Product Marketing,B2B Sales"
Marketing Executive,Aspire Tech It Solution,None,0-1 Yrs,"90,000-1.25 Lacs PA",Visnagar,Marketing Executive Experience level: Fresher Salary : 8 to10K + incentive Shift: Night...,"Communication Skills,attention to details,Marketing,Detailing"
Marketing Executive,Globalcore  Packaging,None,0-2 Yrs,3.6-4.8 Lacs PA,New Delhi,Responsibilities:* Collaborate with cross-functional teams on product launches* Manage ...,"B2B Marketing,Sales And Marketing,B2B Sales,English,Hindi,Sales,Marketing,Sales"
Marketing Executive (Only Female),Neerus Ensembles,3.7,0-2 Yrs,2-3 Lacs PA,Hyderabad/Secunderabad,Candidate should be at Hyderabad,"Advertising Management,Marketing Management,Brand Management,Hindi,Social Media,Vendor Relations,Marketing Communication,Powerpoint"
Marketing Executive (Admissions),Dev Bhoomi Group of Institutions (DBGI),3.1,0-4 Yrs,Not disclosed,Dehradun,"Liaising with media, printers, and publishers as required and managing the production o...","Public relations,Social media,Marketing campaigns,ICT,SEO,Digital marketing,Marketing budget,Marketing strategy"
Marketing Executive,PBD Eduworld Pvt Ltd ,None,0-2 Yrs,Not disclosed,"Ballari, Kalburagi, Tumkur",Roles and ResponsibilitiesDevelop marketing strategies to promote educational products ...,"Sales And Marketing,Book Publishing,Educational Marketing,Sales Lead Generation,Negotiation,Sales Promotion,Sales Executive Activities,Customer Relationship"
Content Marketing Executive,Simran Shri Shri International,2.0,0-3 Yrs,Not disclosed,Noida,The successful candidate should also be detail-oriented and committed to meeting tight ...,"Content management,Publishing,Management systems,Wordpress,SEO writing,HR,Creative writing,SEO"
Marketing Executive,Visiontek Engineers Services Pvt. Ltd.,4.6,0-1 Yrs,2.75-4 Lacs PA,New Delhi,Proficient in overseeing website content and dedicated professional entrusted with the ...,"Content Creation,Social Media Marketing,Graphic Designing,Social Media Optimization,Ui/Ux,Video Editing,Illustrator,Social Media Content Marketing"
Marketing Executive,Ideatec Softwares (india),2.5,0-2 Yrs,Not disclosed,"Coimbatore, Erode","Employment Type : Full Time, PermanentAny graduate with Marketing interest can apply fo...","Marketing,negotiation,marketing communication,business expansion,concept selling,strategic planning,Selling,Concepts"
Marketing Executive,JP Funware & Technologies,3.7,0-2 Yrs,Not disclosed,Gurugram,6 months to 1 year of hands-on experience in performance marketing (Meta and Google) an...,"Digital Marketing,Social Media Marketing,Performance Marketing,Brand Marketing,Affiliate Marketing,Marketing Campaigns,Copy Writing,Influencer Marketing"
Marketing Executive,Lumino Industries,3.8,0-5 Yrs,"50,000-2.75 Lacs PA",Kolkata,Preferred candidate profile - Freshers candidate can apply for this post (Good English ...,"Sales,Corporate Sales,B2B Marketing,Corporate Marketing,B2B Sales,Marketing,Corporate,B2B"
Corporate Marketing Executive,Mahakram Hospitals,None,0-3 Yrs,1.25-3 Lacs PA,Remote,Provide regular reporting on marketing performance metrics to senior management. . Desi...,"Corporate Marketing,Healthcare Marketing,Health Care Services,Corporate Relations,Marketing Management,Health Management,Corporate Business Development,Corporate Communication"
Marketing Executive,Orion Edutech,None,1-3 Yrs,2-3 Lacs PA,Kolkata,Preferred candidate profile . .,"Branding,Promotions,Corporate Communication,Corporate,Communication skills,Marketing"
Marketing Executive,Orion Edutech,None,1-3 Yrs,2.25-3 Lacs PA,Kolkata,Preferred candidate profile Female Candidates Preferred. .,"Communication Skills,Promotions,Presentation Skills,Branding,Presentation,Marketing"
"Marketing Manager , Marketing Executive",Srinivasa Infra,2.8,0-1 Yrs,Not disclosed,Gajuwaka,"Required Marketing Manager, Marketing Executive Office Assistants - Female/Male & Accou...","Good Communication Skills,Good Computer Knowledge,Hindi Speaking,English Language,English,Hindi,Languages,Marketing management"
Marketing Executive,Star Laser Technology,3.9,0-2 Yrs,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",Experience or Fresher Welcomed.Experience people will be given more preference,"Executive Sales & Marketing,Sales,Electronics,Marketing Executive,Sales executive activities,Marketing"
Marketing Executive,Ambiz Next Management Solutions,None,0-3 Yrs,Not disclosed,Chennai,. Good communication skills are required,"Social media marketing,Direct marketing,Telecalling,Digital marketing,Marketing Executive,Social media,Direct,Digital"
Category Marketing Manager,Versuni India Home Solutions,3.6,4-8 Yrs,Not disclosed,"Gurugram, Chennai",Maternity Leaves:- All women employees at Versuni are entitled to fully paid Maternity ...,"Category Management,Product Management,Product Marketing,Brand Manager,Category Marketing,Brand management,Management,Marketing"
Marketing Manager,Holoware Computers Private Limited,None,5-10 Yrs,Not disclosed,Chennai(Kundrathur +1),"Education : Bachelors degree in Marketing, Business, or a related fieldExperience : A m...","Leadership,Brand Promotion,Digital Marketing,Critical Thinking,Strategic Thinking,Customer Relationship,Partnership Management,Campaign Management"
Trade Marketing Executive,Aachi Group,4.0,2-6 Yrs,2.5-5 Lacs PA,Bengaluru,10 POP sourcing & execution wherver required at local level . 11 Ensure utilisation of ...,"Trade Marketing,Marketing,Trade"
Trainee - Digital Marketing,Vee4 Software,5.0,0-1 Yrs,Not disclosed,"Chennai, Kottivakkam",Basics of digital marketing and good communication skills,"Marketing,email marketing,competitor analysis,search engine optimization,campaigns,social media marketing,google analytics,market research"
Sales And Marketing Executive,Acecogent,None,0-2 Yrs,Not disclosed,Ahmedabad,". BCA / MCA, BBA / MBA, Any Bachelor Degree or similar","Executive Sales & Marketing,Sales,Email marketing,Social media,Marketing campaigns,Brand awareness,SEO,Digital marketing"
Required Marketing Professional For Leading Steel Processing Center,Posco-india Steel Distribution Center,2.5,0-1 Yrs,Not disclosed,"Oragadam, Chennai",Role & responsibilities Follow up existing customersPrepare cutting Plan for production...,"Communication Skills,MS Office,Center,Steel,Marketing,Office,Leadership,Process"
Any Graduate/ BBA / BMS / BCOM / MBA - Fresher For Sales/Marketing/PR,Ms Psp,None,0-2 Yrs,3-6 Lacs PA,Jalandhar,Graduate or Postgraduate in any stream  Freshers  Willingness to Learn and Develop,"Marketing,bba,Bmm,marketing fresher,Marketing Campaigns,bms,Bbm,mba"
Marketing Manager,M/s Master Minds,None,4-7 Yrs,Not disclosed,Visakhapatnam,. Marketing Manager (Male) M / s Master Minds is looking for Marketing Manager to join ...,"marketing strategies,new business,branding,business development,advertising,marketing management,public relations,sales"
Regional Marketing Manager,Barbeque Nation,4.0,7-12 Yrs,8.5-12 Lacs PA,"Chennai, Mumbai (All Areas)","Proficient in digital marketing platforms, CRM systems, and market analysis toolsProfic...","ATL,Btl,Brand Activation,marketing,Product Positioning,Brand Communication,Branding,Positioning"
Marketing Executive,Afval Water Solutions,None,1-4 Yrs,Not disclosed,Chennai,"Specify required role expertise, previous job experience, or relevant certifications","Sales And Marketing,Marketing,Marketing,Sales"
Marketing Executive,Dr.Kamakshi Memorial Hospital,4.5,21 Oct - 30 Oct,Not disclosed,Chennai,A Bachelors Degree or an Associate DegreeA minimum of 1 to 4 years of experience in Hea...,Marketing
Marketing Executive,Abhi Vairavans Plumbing Pvt Ltd,4.0,1-5 Yrs,3.75-4.75 Lacs PA,"Avadi, Tambaram, Chennai(Adyar +4)",Two-wheeler and driving license must We are looking candidates for *Marketing Executive...,"Marketing Strategy,Marketing Planning,Marketing Management,Marketing Operations,Product Marketing,Marketing Campaigns,Marketing Promotions,Marketing"
Marketing Executive,Osaka Connect,None,2-7 Yrs,"50,000-60,000 PA (Including Variable: 25.0%)",Remote,Stay up-to-date on industry trends and best practices in corporate marketing. . Desired...,"B2B Marketing,Corporate Marketing,Sales And Marketing,Field Marketing,Marketing,Sales,Field,B2B"
Digital Marketing Trainee,XL Management,3.5,0-1 Yrs,Not disclosed,Remote,"Should know how to design and market flyers, promos & adsMust have a laptop & Wi-Fi","Digital Marketing,Online Branding,Internet Marketing,Google AdWords,Social Media Marketing,Display Advertising,Branding,Marketing"
Senior Marketing Executive,Job Booster Social India,None,1-6 Yrs,4-6 Lacs PA,"Chennai, Thiruvananthapuram",achieve student enrolment targets. Establish relationships with schools and educational...,"Educational Marketing,Student Counseling,Admission Counselling,Admissions,Education Counseling,Educational Sales,Enrollment,Counselling"
Senior Marketing Executive,Bhalothiya Udhyog,None,3-5 Yrs,2.75-3.5 Lacs PA,Sitapur,"Preferred candidate profile :- Knowledge of furniture & Furnishing, Plywood","and vendors.,including customers,Strategic Marketing Planning,presentations,execute,partners,and competitive landscape,Market Research Campaign Management Content Creation Sales Support Performance Analysis Brand Management Stakeholder Engagement"
Senior Executive - Marketing,Viceroy Properties LLP,None,2-6 Yrs,Not disclosed,"Mumbai Suburban, Navi Mumbai, Mumbai (All Areas)",Preferred candidate profile . From an agency and has handled real estate clients OR Wit...,"Brand Management,Vendor Management,Atl Btl,Social Media Management,Campaign Execution,Branding,Atl,Management"
Sales And Marketing Executive,VSL Inks And Allied Products,None,1-5 Yrs,1.25-3.5 Lacs PA,"Hybrid - Vasai, Mumbai (All Areas)(Virar +2)","Diploma or Bachelors degree in Marketing, Business Administration, or a related fieldPr...","Sales And Marketing,Sales,Field Marketing,Sales Executive Activities,Marketing,Field"
Marketing - ATL/BTL  (MBA Fresher),Amrutha Business Solutions,None,0-2 Yrs,Not disclosed,Chennai(Mangadu),Strategizing and executing customer engagement Social media engagement online portals D...,"Sales,btl campaigns,Retail Marketing,BTL Marketing,B2B Marketing,Direct Marketing,B2C Marketing,Brand Management"
Marketing Executive,Seair Exim Solution,4.3,0-2 Yrs,Not disclosed,New Delhi,Seair Exim Solution is looking for Marketing Executive to join our dynamic team and emb...,"visualforce,branding,sfdc,business development,advertising,triggers,tracking,dashboards"
Marketing Executive,Tablets India Ltd.,4.0,0-2 Yrs,Not disclosed,"Jalandhar, Ludhiana, Patiala, Amritsar",Tablets India Ltd. is looking for Marketing Executive to join our dynamic team and emba...,"visualforce,branding,sfdc,business development,advertising,triggers,tracking,dashboards"
Marketing executive,Webkey Eservices,None,0-1 Yrs,Not disclosed,Ludhiana,Webkey eServices is looking for Marketing executive to join our dynamic team and embark...,"visualforce,branding,sfdc,business development,advertising,triggers,tracking,dashboards"
MARKETING EXECUTIVE,Finovest Group,None,0-3 Yrs,Not disclosed,Ernakulam, Coordinate with the creative team to develop engaging marketing materials including br...,"Lead generation,Interpersonal skills,Brand awareness,Promotional events,Marketing Executive,Data entry,Events,Branding"
Fresher- Marketing executive,Caliber Organisation,4.6,0-3 Yrs,Not disclosed,"Mumbai, Thane, Navi Mumbai",Key Responsibilities:Assist in planning and executing marketing campaigns (both online ...,"Marketing,B2B Marketing,Client servicing,Branding,promotion Client Management,Client management,B2B,Client"
Marketing Executive,Sage Publishing,3.9,0-2 Yrs,Not disclosed,Hybrid - Dehradun,The Marketing Executive role is to support the Marketing Service Team by completing the...,"Marketing Management,Online Branding,Online Advertising,Internet Marketing,Marketing Campaigns,Digital Marketing,Social Media Marketing,Marketing Communication"
Brand Marketing Executive,Echobooom,3.9,0-1 Yrs,1-4 Lacs PA,Mumbai (All Areas),Note: Candidates must be immediate joiners,"Marketing,Communication Skills,Presentation Skills,B2B,Team Skills,Management Skills,Branding,Leadership Skills"
Marketing Executive,Creative Build Works,None,0-4 Yrs,Not disclosed,Ghaziabad,Creative Build Works is looking for Marketing Executive to join our dynamic team and em...,"visualforce,branding,sfdc,business development,advertising,triggers,tracking,dashboards"
Marketing Executive,N N Graphics,None,0-3 Yrs,Not disclosed,Pune,  Researching and brainstorming each stage of the project.   Delegating assignments to ...,"visualforce,customization,branding,sfdc,advertising,triggers,tracking,dashboards"
Marketing Executive,Bssitech,None,0-1 Yrs,Not disclosed,New Delhi,BSSITECH is looking for Marketing Executive to join our dynamic team and embark on a re...,"digital marketing,marketing strategies,channel sales,branding,direct marketing,business development,market research,media"
Marketing Executive,Aerogo India,None,0-2 Yrs,Not disclosed,Bengaluru,  Researching and brainstorming each stage of the project.   Delegating assignments to ...,"visualforce,customization,branding,sfdc,advertising,triggers,tracking,dashboards"
MARKETING EXECUTIVE,Illford Digital,None,0-3 Yrs,Not disclosed,Kochi,ILLFORD DIGITAL is looking for MARKETING EXECUTIVE to join our dynamic team and embark ...,"digital,digital marketing,visualforce,branding,sfdc,business development,advertising,triggers"
Marketing Executive,Elxer Communications,3.5,0-1 Yrs,2-3 Lacs PA,Raipur,"Qualifications: . Bachelors degree in Marketing, Business Administration, or a related ...","Branding,Market Research,Marketing,Field Marketing,Field,Research"
MARKETING EXECUTIVE,Creative Build Works,None,0-4 Yrs,Not disclosed,Ghaziabad,Creative Build Works is looking for MARKETING EXECUTIVE to join our dynamic team and em...,"visualforce,branding,sfdc,business development,advertising,triggers,tracking,dashboards"
Influencer Marketing Executive,ACE Proton Communications & Digital Media,None,0-2 Yrs,Not disclosed,"Mumbai(Goregaon East +2), Mumbai Suburban, Mumbai (All Areas)","Manage relationships with key stakeholders, including influencers, brands, and clients....","English Language Skills,Communication Skills,Instagram Marketing,Online Advertising,Online Branding,Digital Campaigns,Marketing Campaigns,Advertising Management"
Marketing Executive,Grocio,None,0-2 Yrs,Not disclosed,Noida,He / she must bring forth a strong arsenal of techniques and methods to promote our pro...,"Lead generation,Data analysis,Interpersonal skills,Time management,Strategic planning,Market research,Brand awareness,E-commerce"
Marketing Executive,Grocio,None,0-3 Yrs,Not disclosed,Noida,He / she must bring forth a strong arsenal of techniques and methods to promote our pro...,"data analysis,marketing strategies,android,presentation skills,market research,research,strategic planning,people skills"
Marketing Executive,Taragana,None,0-2 Yrs,Not disclosed,Kolkata,"Hands on experience in initiating and leading PPC & CPM campaigns, proven track record ...","Promotional campaigns,PPC,Product Marketing Executive,Online marketing,Online branding,Marketing campaigns,Creative writing,SEO"
Marketing Executive,Grocio,None,0-2 Yrs,Not disclosed,Noida,He / she must bring forth a strong arsenal of techniques and methods to promote our pro...,"data analysis,marketing strategies,android,presentation skills,market research,research,strategic planning,people skills"
Freshers - Marketing Executive,Caliber Organisation,4.6,0-3 Yrs,Not disclosed,"Mumbai, Thane, Navi Mumbai","Here, the only person to stop you from succeeding is you. . As one of the most progress...","Marketing,influencing skills,team management,PGDM,branding,BMS,business development,corporate sales"
Marketing Executive,Entrib Analytics Technology,4.1,0-2 Yrs,Not disclosed,Pune,He / she must bring forth a strong arsenal of techniques and methods to promote our pro...,"Data analysis,Google Analytics,Web analytics,Social media,Strategic planning,Market research,Brand awareness,Promotional events"
Marketing Executive,J.K.K.Nattraja Educational Institutions,4.1,0-4 Yrs,Not disclosed,Namakkal,"Qualifications: . Bachelors degree in Marketing, Business Administration, or a related ...","Lead generation,Brand management,Email marketing,Online marketing,Analytical,Social media,Market research,SEO"
Marketing Executive,AIM Technologies (india),None,0-2 Yrs,Not disclosed,Surat,AIM TECHNOLOGIES (INDIA) is looking for Marketing Executive to join our dynamic team an...,"visualforce,branding,sfdc,business development,advertising,triggers,tracking,dashboards"
Marketing Executive,PRS Hospital,4.5,0-2 Yrs,Not disclosed,Thiruvananthapuram,PRS Hospital is looking for Marketing Executive to join our dynamic team and embark on ...,"digital marketing,marketing strategies,channel sales,branding,business development,market research,advertising,marketing management"
Marketing Executive,D.J. Builders,None,0-3 Yrs,Not disclosed,"Vijayawada, Visakhapatnam, Guntur, Nellore",D.J. Builders is looking for Marketing Executive to join our dynamic team and embark on...,"visualforce,branding,sfdc,business development,advertising,triggers,tracking,dashboards"
Marketing Executives  - Domestic Market,Fablian Technologies,3.9,0 Yrs,Not disclosed,Noida,Excellent communication and people skills . Strong organizational and time-management a...,"Data analysis,Time management,Market research,Brand awareness,MS Office,Marketing Executive,Statistics,Domestic"
Marketing Executive,Webglits,None,0-2 Yrs,Not disclosed,"Nagercoil, Tirunelveli",Webglits is looking for Marketing Executive to join our dynamic team and embark on a re...,"visualforce,branding,sfdc,business development,advertising,triggers,tracking,dashboards"
Marketing and Branding Executive,Hillenbrand,3.8,0-2 Yrs,Not disclosed,Ahmedabad,Basic Qualifications: . bachelors degree in engineering and MBA in marketing is mustMin...,"Automation,Email marketing,Social media,Process control,Market research,SEO,Digital marketing,Data mining"
Marketing Executive,Sharp Electronics,2.8,0-3 Yrs,Not disclosed,Pune,SHARP ELECTRONICS is looking for Marketing Executive to join our dynamic team and embar...,"visualforce,customization,branding,sfdc,advertising,triggers,tracking,dashboards"
Marketing Executive,AIM Technologies (india),None,0-2 Yrs,Not disclosed,Surat,AIM TECHNOLOGIES (INDIA) is looking for Marketing Executive to join our dynamic team an...,"visualforce,customization,branding,sfdc,advertising,triggers,tracking,dashboards"
Marketing Executive,Apprely Technologies,4.8,0-2 Yrs,Not disclosed,Remote,"Bachelors degree in Marketing, Business Related fieldCandidate must have experience in ...","Lead generation,Email marketing,Social media,Marketing campaigns,Market research,Brand awareness,SEM,SEO"
Marketing Executive,Esolutionplanet,None,0-2 Yrs,Not disclosed,New Delhi,ESolutionPlanet is looking for Marketing Executive to join our dynamic team and embark ...,"visualforce,branding,sfdc,business development,advertising,triggers,tracking,dashboards"
Marketing Executive,Betanet Consultancy,None,0-3 Yrs,Not disclosed,Gandhinagar,"     Develop and oversee marketing campaigns that integrate all channels, including dig...","PPC,Email marketing,Web analytics,Online marketing,Analytical,Social media,Market research,Brand awareness"
MARKETING EXECUTIVE,Eurofragance,None,0-2 Yrs,Not disclosed,Mumbai,"      Reporting to the General Manager-India, the mission is to contribute towards grow...","Global marketing,Sales,General Manager India,Brand communication,Management,Event marketing,Marketing Executive,Marketing strategy"
Marketing Executive,Bricsa Consulting,4.8,0-2 Yrs,Not disclosed,Mumbai,Bricsa Consulting is looking for Marketing Executive to join our dynamic team and embar...,"visualforce,branding,sfdc,business development,advertising,triggers,tracking,dashboards"
Marketing Executives,One Events,None,0-2 Yrs,Not disclosed,Gurugram,One Events is looking for Marketing Executives to join our dynamic team and embark on a...,"digital,digital marketing,digital content,marketing strategies,branding,business development,media,flyers"
Marketing Executives,FINWIZZ,3.2,0-2 Yrs,Not disclosed,Pune,Finwizz Loans is looking for Marketing Executives to join our dynamic team and embark o...,"digital,digital marketing,digital content,marketing strategies,branding,business development,media,flyers"
Marketing Executive,Infinita Biotech,4.7,0-2 Yrs,Not disclosed,Vadodara,Infinita Biotech Pvt Ltd is looking for Marketing Executive to join our dynamic team an...,"visualforce,branding,sfdc,business development,advertising,triggers,tracking,dashboards"
Marketing Executive,Symbrix,None,0-2 Yrs,Not disclosed,Bengaluru,Symbrix is looking for Marketing Executive to join our dynamic team and embark on a rew...,"visualforce,branding,sfdc,business development,advertising,triggers,tracking,dashboards"
Marketing Executive,Iconix Gold,None,0-2 Yrs,Not disclosed,Kolkata,ICONIX GOLD is looking for Marketing Executive to join our dynamic team and embark on a...,"visualforce,branding,sfdc,business development,retail sales,advertising,triggers,tracking"
Marketing Executive,Palium Software,None,0-3 Yrs,Not disclosed,"Kolkata, Mumbai",Palium Software Solutions Private Ltd is looking for Marketing Executive to join our dy...,"visualforce,branding,sfdc,business development,advertising,triggers,tracking,research"
Marketing Executive,Spider Software,3.0,0-1 Yrs,Not disclosed,Mumbai,Spider Software Pvt Ltd is looking for Marketing Executive to join our dynamic team and...,"visualforce,branding,sfdc,business development,advertising,triggers,tracking,dashboards"
marketing executives ( BTL ),Rama Super Speciality Hospital,3.7,0-5 Yrs,Not disclosed,Noida,"Conducting market research and analysis to evaluate trends, brand awareness and competi...","data analysis,channel sales,branding,business development,market research,advertising,research,sales"
Marketing Executive,The George Telegraph Training Institute (GTTI),3.4,0-4 Yrs,Not disclosed,Kolkata,The George Telegraph Training Institute is looking for Marketing Executive to join our ...,"visualforce,branding,sfdc,business development,advertising,triggers,tracking,dashboards"
Marketing Executives,1Rupeehosting.com,None,0-2 Yrs,Not disclosed,Hyderabad, Rupeehosting com is looking for Marketing Executives to join our dynamic team and emba...,"digital,digital marketing,digital content,marketing strategies,branding,business development,media,flyers"
Marketing Executive,Hemworld Digital Marketing,5.0,0-1 Yrs,Not disclosed,Pune,Hemworld Advertising is looking for Marketing Executive ( 1 ) to join our dynamic team ...,"visualforce,branding,sfdc,business development,advertising,triggers,tracking,dashboards"
MARKETING EXECUTIVE,Syrotech,3.5,0-2 Yrs,Not disclosed,Noida,Syrotech is looking for MARKETING EXECUTIVE to join our dynamic team and embark on a re...,"visualforce,branding,sfdc,business development,advertising,triggers,tracking,dashboards"
Marketing Executive,Him Tech,None,0-2 Yrs,Not disclosed,Dehradun,Himtech Consultants is looking for Marketing Executive to join our dynamic team and emb...,"visualforce,branding,sfdc,business development,advertising,triggers,tracking,dashboards"
Marketing Executive,Indosoft Consultants,4.4,0-2 Yrs,Not disclosed,Kolhapur,Indosoft Consultants is looking for Marketing Executive to join our dynamic team and em...,"visualforce,branding,sfdc,business development,advertising,triggers,tracking,dashboards"
Marketing Executives / Assistants,Bramhanee Industries,None,0-2 Yrs,Not disclosed,Nagpur,Bramhanee Furniture is looking for Marketing Executives / Assistants to join our dynami...,"digital,digital marketing,marketing strategies,branding,business development,market research,media,advertising"
Marketing Executive,Bhavisha Homes,3.8,0-3 Yrs,Not disclosed,Bengaluru,Preference will be given to people with call center experienceDynamic and highly energe...,"visualforce,customization,branding,sfdc,advertising,triggers,tracking,dashboards"
Marketing Executive,Dconsumeri Mediatech,5.0,0-2 Yrs,Not disclosed,Nagpur,  Should be passionate about sales business development.   Should have a Basic knowledg...,"digital marketing,digital,project management,branding,business development,advertising,sales,brand management"
Marketing Executive,Royad Global,None,0-2 Yrs,Not disclosed,Wayanad,Royad global is looking for Marketing Executive to join our dynamic team and embark on ...,"visualforce,branding,sfdc,business development,advertising,triggers,tracking,dashboards"
Marketing Associate  - B2B Sales,Echobooom,3.9,0-1 Yrs,2.5-4.5 Lacs PA,Hyderabad,"Qualifications: . Bachelors degree in Business Administration, Marketing, or a related ...","Sales And Marketing,Team Management Skills,Analytical Skills,Research Analysis,Leadership Skills,Marketing,Public Speaking,B2B Marketing"
Marketing Executive,Sowrya Consultancy,4.0,0-4 Yrs,Not disclosed,Hyderabad,sowrya consultancy is looking for Marketing Executive to join our dynamic team and emba...,"visualforce,customization,branding,sfdc,advertising,triggers,tracking,dashboards"
Marketing Executive,Graphic Park Technologies,None,0-2 Yrs,Not disclosed,Tiruppur,Graphicpark is looking for Marketing Executive to join our dynamic team and embark on a...,"visualforce,branding,sfdc,business development,advertising,triggers,tracking,dashboards"
Marketing Executive,Mega Realty,3.4,0-3 Yrs,Not disclosed,"Gurugram, United States (USA)",He / she must bring forth a strong arsenal of techniques and methods to promote our pro...,"Data analysis,Web analytics,Social media,Strategic planning,Market research,Brand awareness,Promotional events,Marketing Executive"
Marketing Executive,Novice Healthcare,None,0-1 Yrs,Not disclosed,Bharatpur,Novice Healthcare Pvt ltd is looking for Marketing Executive to join our dynamic team a...,"visualforce,branding,sfdc,business development,advertising,triggers,tracking,dashboards"
Marketing Executive,Novice Healthcare,None,0-1 Yrs,Not disclosed,"Chomu, Jhunjhunun",Novice Healthcare Pvt ltd is looking for Marketing Executive to join our dynamic team a...,"visualforce,branding,sfdc,business development,advertising,triggers,tracking,dashboards"
Marketing Executive,Fashion Tv,3.3,0-3 Yrs,Not disclosed,Mumbai,"Qualifications for marketing graduate . College, university, or equivalent degree in Ma...","Business administration,Sales,Brand strategy,Focus,Marketing campaigns,Business management,Sales training,Marketing Executive"
Marketing Executive,Recruitly,None,0-2 Yrs,Not disclosed,Bengaluru,"Qualifications: . bachelors degree in Marketing, Business Administration, or related fi...","PPC,Integrated marketing,Social media,Market research,Brand awareness,SEM,SEO,Digital marketing"
Marketing Executive,Inteligenai,None,0-2 Yrs,Not disclosed,Gurugram,What We Offer: . Hands-on experience with real-world marketing projects . .,"Illustrator,adobe creative suite,Social media,Marketing campaigns,Brand awareness,Digital marketing,Photoshop,Marketing communication"
Marketing Executive - Full Time,Ifame,None,0-2 Yrs,Not disclosed,"Pollachi, Ooty, Tiruppur, Coimbatore, Erode",Ifame Technologies is looking for Marketing Executive - Full Time to join our dynamic t...,"data analysis,channel sales,branding,direct marketing,business development,market research,advertising,research"
Marketing Executive,Club One Global City,3.0,0-1 Yrs,Not disclosed,Virar,CLUB ONE is looking for Marketing Executive to join our dynamic team and embark on a re...,"visualforce,branding,sfdc,business development,advertising,triggers,tracking,dashboards"
Marketing Executives,Ramaiah Memorial Hospital,3.9,0-3 Yrs,Not disclosed,Bengaluru,Ramaiah Memorial Hospital is looking for Marketing Executives to join our dynamic team ...,"digital,digital marketing,digital content,marketing strategies,branding,business development,media,flyers"
Online Marketing Executive,Cromptech,None,0-2 Yrs,Not disclosed,New Delhi,Cromptech Integrated Solutions Pvt Ltd is looking for Online Marketing Executive to joi...,"digital marketing,email marketing,ppc,market research,advertising,digital advertising,marketing,online marketing"
Marketing Executive,Anamarhs,None,0-2 Yrs,Not disclosed,Kolkata,Anamarhs is looking for Marketing Executive to join our dynamic team and embark on a re...,"visualforce,branding,sfdc,business development,advertising,triggers,tracking,dashboards"
Marketing Executive,Priyom Premium Products,None,0-2 Yrs,Not disclosed,Ernakulam,PRIYOM is looking for Marketing Executive to join our dynamic team and embark on a rewa...,"visualforce,branding,sfdc,business development,advertising,triggers,tracking,dashboards"
Marketing Executives,Indian Roofing Industries,None,0-2 Yrs,Not disclosed,Tiruppur,IETC is looking for Marketing Executives to join our dynamic team and embark on a rewar...,"digital,digital marketing,digital content,marketing strategies,branding,business development,media,flyers"
Marketing Executive,Newaetate,3.8,0-2 Yrs,Not disclosed,Bhubaneswar,Newaetate PVT LTD is looking for Marketing Executive to join our dynamic team and embar...,"visualforce,branding,sfdc,business development,advertising,triggers,tracking,dashboards"
TRADE MARKETING EXECUTIVE,Multiplier Brand Solutions,3.7,0-3 Yrs,Not disclosed,Ahmedabad,"    Managing, training, and providing overall guidance to the sales team of an assigned...",",Outbound,Sales,Trade Marketing Exeutive,Brand awareness,Training management,Monitoring,Management"
Executive - Marketing,Aster Pharmacy,3.6,0-2 Yrs,Not disclosed,"Hubli, Mangaluru, Mysuru, Bengaluru, Belgaum",Aster Pharmacy (India) is looking for Executive - Marketing to join our dynamic team an...,"digital marketing,digital,marketing strategies,branding,business development,media,advertising,sales"
Marketing Operations Executive,Binks,3.6,0-2 Yrs,Not disclosed,Bengaluru,"   Coordination between internal external stakeholders (creative, product, sales team, ...","Malayalam,Interpersonal skills,Marketing campaigns,Fashion designing,Marketing operations,Management,Sales Executive,Merchandising"
Marketing Executive,Efficacy Account Management Solutions,None,3-5 Yrs,5-6 Lacs PA,Chennai,"Work experience in any mechanical manufacturing process, automobile or auto component i...","Stamping,Marketing,Fluid Mechanics,Auto components,AC line,Auto AC parts,Mechanics,Line"
Executive - Marketing,ATPI Group,4.2,3-8 Yrs,Not disclosed,Mumbai Suburban,". Bachelors degree in marketing, Communications, or a related fieldPreferred candidate ...","Content Creation,Content Marketing,Social Media Marketing,Marketing Communication,Brand Marketing,Google Analytics,Canva,Marketing Campaigns"
Branding And Marketing Executive,Ktiwa Services,None,2-5 Yrs,4.8-7.2 Lacs PA,Hyderabad(Gachibowli),Responsibilities:* Develop brand strategy & execute marketing campaigns.* Collaborate w...,"Corporate Communication,Branding,English,Marketing Campaigns,Marketing Communication,Campaigns,Corporate,Communication skills"
Marketing Executive,Nandivardhan Group,None,3-8 Yrs,1.75-4.25 Lacs PA,Mumbai(Lower Parel),"Website Management: . Corporate Website Development: Oversee the design, functionality,...","Digital Marketing,Branding,Agency Management,InDesign,PPC,Illustrator,AutoCAD,social media strategies"
