job_title,company_name,rating,experience,salary,location,job_description,skills
"Data / Big-Data Engineer (With SAS Base, Python & PySpark)",Vishanz Business Services,,5-8 Yrs,Not disclosed,"Bengaluru, Delhi / NCR, Mumbai (All Areas)","We are looking for ""Data / Big-Data Engineer (With SAS Base, Python & PySpark)"" with Mi...","SAS,Python,SQL,Pyspark,Banking Process,GCP,ETL,Base"
Java Developer Apprentice,Expeditors International,3.8,0-1 Yrs,Not disclosed,Chennai,"Bachelors degree in computer science, Engineering, or a related field Collaborate with ...","Java,springboot,angular,Spring Boot,Development"
Staff Embedded Software Engineer - CPU Stress Verification,ARM Embedded Technologies,4.0,8-12 Yrs,Not disclosed,Bengaluru,Required skills and experience : . 8 years of stable proven experience with significant...,"Design verification,Software design,Assembly language,Architecture,Hardware design,ARM,IPS,Python"
Cloud Migration Engineer,Accenture,4.0,3-8 Yrs,Not disclosed,Bengaluru,Project Role :Cloud Migration EngineerProject Role Description :Provides assessment of ...,"javascript,docker,react.js,terraform,cloud computing,kubernetes,project management,application migration"
"Java Developer, Sr",Stefanini India,3.0,4-9 Yrs,Not disclosed,Pune," Stefanini is a 37 years established global IT services organization, headquartered in ...","emi,matlab,arinc,c++,c,software testing,iso,java development"
Python Backend Developer (AWS Serverless),Quinnox,3.8,7-12 Yrs,Not disclosed,"Mumbai, Bengaluru","Bachelors degree in Computer Science, Engineering, or related field, or equivalent expe...","Django,Rest Api Development,Aws Serverless Architecture,Python Development,Microservices,Flask,Python,Backend"
Embedded Engineer,Vardhman Airports Solutions,3.8,2-5 Yrs,Not disclosed,New Delhi,Should be able to do testing and validation of productShould be aware of general electr...,"RTOS,Embedded C,C++,Communication protocols,GIT,AutoCAD,Analytical,Firmware"
Software Development Engineer III,Cradlepoint,3.5,2-5 Yrs,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",Experience in Dockers / Kubernetes . Experience developing services deployed in cloud-c...,"Wireless,Computer science,Cloud computing,Backend,Coding,WAN,GCP,Internship"
Cloud Platform Engineer,Accenture,4.0,3-8 Yrs,Not disclosed,Bengaluru,"Project Role :Cloud Platform EngineerProject Role Description :Designs, builds, tests, ...","microsoft azure,docker,cloud architecture,infrastructure,aws,kubernetes,continuous integration,python"
Senior Cloud Engineer,Codegate Technologies,,6-10 Yrs,25-30 Lacs PA,"Noida, Gurugram, Delhi / NCR","PREFERRED SKILLS & QUALIFICATIONS . Bachelors degree in computer science, Engineering, ...","Openstack Cloud,Cloud Computing,Red Hat,Unix,Linux,VPN,DNS,CI/CD"
Senior Python Developer ( 4 Years +),Repucom,3.9,1-3 Yrs,Not disclosed,Bengaluru,"Interact with Product, Editorial and Client Experience teams to constantly refine the G...","Unix,C++,Linux,Social media,Data structures,Open source,Automotive,SQL"
Embedded Security / Networking Engineers,Waferspace Semiconductors India,3.9,2-6 Yrs,Not disclosed,Bengaluru,  Desired Skills and Experience-     Excellent in embedded programming skills with C.  ...,"32 bit microcontrollers,Embedded programming,Networking,RF,Configuration management,Debugging,Programming,SVN"
Manager / Assistant Manager - Marketing,Pneumatic Trading Corporation,,2-5 Yrs,Not disclosed,Noida,"Any graduation, and MBA / PGDM Advertising / Mass Communication, MBA / PGDM Marketing, ...","Manager Client Servicing,Social media analytics,B2B,Brand management,Financial inclusion,Social media,Assistant Manager Marketing,Employee engagement"
"Data Analyst - Python, SQL - 5+ yrs",MNC Group,,5-10 Yrs,15-30 Lacs PA,"Hybrid - Pune(Kharadi +1), Chennai(Chromepet +5)",. ****** Looking for SHORT JOINERS ****** . : . Atleast 3+ yrs of STRONG EXP in PYTHON ...,"SQL Development,SQL Queries,Data Analyst,Python Development,Python,ETL Tool,Data analysis,Data"
Marketing Executive,Bhavisha Homes,3.8,0-3 Yrs,Not disclosed,Bengaluru,Preference will be given to people with call center experienceDynamic and highly energe...,"visualforce,customization,branding,sfdc,advertising,triggers,tracking,dashboards"
Senior Java Developer,Nokia,4.2,4-8 Yrs,Not disclosed,Noida,We are looking for Senior Java Developers who could lead the development effort on a va...,"Java,python,git,eclipse ide,j2ee,jenkins,aws,ansible"
devOps engineering,Ipropal,,4-8 Yrs,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru","  Design, implement, and manage CI/CD pipelines for efficient software deployment and d...","continuous integration,kubernetes,ci/cd,apache tomcat,azure devops,ansible,docker,git"
Walk in : Sr. Java Developer,CMS Computers,3.8,26 Oct,Not disclosed,"Mumbai, Navi Mumbai, Mumbai (All Areas)","Requirement: . Immediate joiners preferred. Walk- in Venue: . CMS Computers Ltd. 70, La...","Hibernate,java,PLSQL,Spring Boot,Spring,Java Development,SR,Boot"
Senior Embedded Engineer,Ubmatic,,3-8 Yrs,Not disclosed,Pune,Should be an individual contributor as well as a team player. Experience in analog and ...,"32 bit microcontrollers,Bluetooth,Analog,Programming,TCP/IP,Troubleshooting,WiFi,Individual Contributor"
Marketing Executive (Only Female),Neerus Ensembles,3.7,0-2 Yrs,2-3 Lacs PA,Hyderabad/Secunderabad,Candidate should be at Hyderabad,"Advertising Management,Marketing Management,Brand Management,Hindi,Social Media,Vendor Relations,Marketing Communication,Powerpoint"
Marketing Executive,Spot Media,,0-5 Yrs,Not disclosed,Chennai,Spotmedia is looking for Marketing Executive to join our dynamic team and embark on a r...,"visualforce,branding,sfdc,business development,advertising,triggers,tracking,dashboards"
Marketing Executive,Dr.Kamakshi Memorial Hospital,4.5,21 Oct - 30 Oct,Not disclosed,Chennai,A Bachelors Degree or an Associate DegreeA minimum of 1 to 4 years of experience in Hea...,Marketing
Cloud Native Engineer,Accenture,4.0,3-6 Yrs,Not disclosed,Bengaluru,Minimum 3 year(s) of experience is required. Educational Qualification : 15 years full ...,"microsoft azure,docker,gcp,devops,aws,kubernetes,continuous integration,python"
Java Developer Required in MNC _ Permanent Position(Bangalore),MNC,,4-8 Yrs,9-19 Lacs PA,"Hyderabad, Chennai, Bengaluru"," MUST HAVE:- Java, Spring boot, Kubernetes, CloudExperience: 4-8 yrsLocation: Bangalore...","Java,Cloud,Spring Boot,Kubernetes,Spring,Development,Positioning,Boot"
azure devops engineer,Ipropal,,3-7 Yrs,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",Actively contribute to improve RD operational processesInvestigate emerging and existin...,"Cloud computing,Interpersonal skills,Networking,devops,Operations,Software solutions,Monitoring,Technical documentation"
Junior Java Developer,Limitscale,4.0,0-1 Yrs,Not disclosed,Bengaluru,Learn and adapt to new technologies and methodologies as required by the projectBachelo...,"Hibernate,Coding,Web development,Debugging,Javascript,Data structures,HTML,Unit testing"
Embedded Systems and Control System Engineer,Artpark,3.7,0-3 Yrs,Not disclosed,Bengaluru," You will be responsible for designing, developing, and testing embedded systems and co...","RTOS,Automation,C++,Linux,Control system,CAD,Simulink,PCB designing"
Java Developer with Struts ! 7+ yrs ! Chenn/Hyd/Pune,Tech Mahindra,3.6,7-12 Yrs,14-24 Lacs PA,"Hybrid - Hyderabad, Pune, Chennai","Role - Tech LeadExp- 7+ yrsLoc - Chennai , Pune , Hyderabad Role & responsibilities  Ja...","spring,Java,Struts,Java Development,Development"
Software Engineer,Yugabyte,3.4,5-8 Yrs,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",5 - 8 years of experience with a Bachelor s or Master s degree in Computer Science 5+ y...,"Product management,Cloud computing,Software design,orchestration,Db2,Postgresql,Open source,Distribution system"
Python Software Developer - Bangalore,Xoriant,3.9,3-8 Yrs,9-19 Lacs PA,Hybrid - Bengaluru,Educational Qualification: BE / ME/MCA / M TECH with Computer Science Position Descript...,"python,Multithreading,Linux,Data Structures,Object Oriented Programming,Algorithm Development,Python Development,AWS"
Emulation Engineer - Embedded VLSI,Silcosys Solutions,,3-6 Yrs,Not disclosed,Bengaluru,"Known for expertise in SoC design and analog / mixed signal and software development, S...","Emulation Technologies,Debugging,FPGA Prototyping,Verification and Validation,SoC Boot Flow,Prototyping,Emulators,Verification"
Software developer (Windows),Matica Technologies Ag,4.6,0-8 Yrs,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",       Develop/Maintain software for card personalization machines   Develop drivers an...,"Object oriented design,C++,Visual Basic,USB,Data structures,Windows,MFC,Visual Studio"
Marketing Executive Code: RJO5,Raga Designers,1.7,0-3 Yrs,Not disclosed,Chennai,Key skills for marketing executives. . Good teamwork skills . . Communication skills an...,"Administration,Data analysis,Networking,Social media,Analytical,IT skills,Market research,Research"
Lead Embedded Engr,Honeywell,4.0,4-7 Yrs,Not disclosed,"Greater Noida, Bengaluru",". TSO C153a Certification . Experience on large, complicated programs preferred . You m...","Change management,Software design,Simulation,Coding,Agile,Scrum,Customer support,Troubleshooting"
Data Scientist - Python role For Bangalore location,Evalueserve,3.4,1-4 Yrs,5-12 Lacs PA,Hybrid - Bengaluru,Preferred candidate profile Regular maintenance and updating of codes are requiredCreat...,"Data Scientist,Python,Data"
IOT Embedded Engineer,Primohunt Corporate,,3-8 Yrs,Not disclosed,Pune,"  Qualification -   BE Electronics (Any Branch) or Bsc/ Msc in Electronics, 3 to 8 year...","home automation,Embedded C,USB,Ethernet,Embedded Linux,Data structures,RS232,RS485"
Marketing Coordinator,Megatrend Fabcon,3.3,0-2 Yrs,Not disclosed,Ahmedabad,"Hiring for an IATF 16949:2016 & ISO 9001:2015 certified, fast growing dynamic MSME orga...","Communication Skills,Lead Generation,Digital Marketing,Sales Promotion,Market Research,Product Promotion,Ecommerce Marketing,Brand Promotion"
Embedded Engineer,Knodtec Solutions,,3-8 Yrs,Not disclosed,Bengaluru,"Qualifications: . Bachelors / masters degree in computer science, Electrical Engineerin...","Electrical engineering,Embedded systems,Coding,Debugging,Silicon,Hardware,embedded software development,Troubleshooting"
"Lead Data Scientist - Data Modeling, Algorithm Development, R, Python",Our client is an e-Commerce domain company,,4-7 Yrs,Not disclosed,Gurugram,Data Modeling & Algorithm Development: Lead the design and implementation of advanced d...,"Algorithm Development,R,Data Modeling,Python,Data Science,PyTorch,Data Scientist,Pandas"
"Senior Data Engineer- AWS , SQL, Python",Winning Edge,2.5,8-12 Yrs,Not disclosed,Bengaluru,"Advanced administration experience with AWS PaaS DB offerings such as RDS, Aurora, Dyna...","AWS Cloud formation,ETL,SQL,Python,RDS,ElastiCache RedShift,Aurora,ITSM"
Principal Java Developer-Microservice,Oracle,3.7,10-14 Yrs,30-40 Lacs PA,"Hybrid - Chennai, Bengaluru, Mumbai (All Areas)",We ensure that individuals with disabilities are provided reasonable accommodation to o...,"cloud,Java,microservice,Springboot,RestAPI,Docker,design,CI/CD"
Python Developer,Brigita Solutions,4.9,1-6 Yrs,Not disclosed,Bengaluru,"Required Skills: . Proficiency in Python, with expertise in at least one Python web fra...","Data management,Web development,Debugging,Javascript,Data structures,Application development,Unit testing,SQL"
Hardware Design Engineers,Embedded Designs Services India,,0-3 Yrs,Not disclosed,Hyderabad,Experience : 0- 3 years . Requirement Knowledge of basic electronics circuit . Understa...,"Software design,Analytical,Hardware design,Electronics,Power electronics,Hardware,PCB designing,PCB"
Python JavaScript Fullstack Developer,Turing Global India,,3-8 Yrs,Not disclosed,Remote,Role & responsibilities: . We are actively seeking talented developers proficient in Ja...,"Typescript,Javascript,Python,Full Stack,Development"
Embedded Engineer,Aidoings Research,,3-10 Yrs,Not disclosed,Bengaluru,Must Have Working knowledge of MISRA / gCOV /GDB . Should be able to design code indepe...,"Embedded Engineer,Embedded systems"
Marketing Executive,Orion Edutech,,0-1 Yrs,1-1.75 Lacs PA,Guwahati,Role & responsibilities  1. Plan End To End Activities For Student Mobilization . 2. Ab...,"B2B Marketing,Direct Marketing,Corporate Marketing,Direct,Marketing,Corporate,B2B"
Java Full Stack Developer,HCLTech,3.6,5-10 Yrs,Not disclosed,Hybrid - Bengaluru(Hebbal),"Experience in working in Agile, Continuous delivery and Test driven development methodo...","Distribution System,System Design,Design Patterns,Data Structures,Problem Solving,Spring Boot,Java Fullstack,Microservices"
Marketing Executives,Indian Roofing Industries,,0-2 Yrs,Not disclosed,Tiruppur,IETC is looking for Marketing Executives to join our dynamic team and embark on a rewar...,"digital,digital marketing,digital content,marketing strategies,branding,business development,media,flyers"
Embedded Software Engineer,UNO MINDA,4.0,8-10 Yrs,Not disclosed,"Pune, Gurugram, Bengaluru",Role & responsibilities Good knowledge and hands on experience of Low level driver deve...,"Embedded C,Bootloader,UDS,PWM,TIMER,Debugging,UART,LIN"
Java Full Stack Developer,Software as a Service Company,,5-10 Yrs,15-30 Lacs PA,Hybrid - Bengaluru,Experience with code review tools and maintaining code quality standardsProficient in J...,"Design Patterns,Spring,Microservices,java,Angular Or React Js,Design Principles,Data Structures,Spring Boot"
Trade Marketing Executive,Fullife Healthcare,3.8,2-3 Yrs,3-6 Lacs PA,Mumbai (All Areas),The ideal candidate will have a solid understanding of both sales and marketing with ha...,"Brand Activation,Trade Marketing,Brand Campaigns,Retail Marketing,Promotions,Campaigns,Branding,Brand"
Associate Software Engineer,Arna Softech,3.7,0-3 Yrs,Not disclosed,Indore,Experience in C# .NET Core development . Experience with web development frameworks suc...,"QA,Cloud computing,Coding,MySQL,Web development,ASP.Net,Mentor,Web designing"
Python Developer,Photon,4.1,6-10 Yrs,Not disclosed,"Hyderabad, Chennai, Bengaluru","Python DeveloperExperience : 4-8 YearsKeySkill : Python, AWS (Lambda, S3, SQS, SAM Fram...","Aws Lambda,Python Developer,S3,SQS,Python Development,Sam,Python,AWS"
Cloud Platform Engineer,Accenture,4.0,5-7 Yrs,Not disclosed,Chennai,"Project Role :Cloud Platform EngineerProject Role Description :Designs, builds, tests, ...","microsoft azure,data modeling,gcp,cloud infrastructure,aws,kubernetes,python,vmware"
Cloud Platform Engineer,Accenture,4.0,2-7 Yrs,Not disclosed,Coimbatore,"Project Role : Cloud Platform EngineerProject Role Description : Designs, builds, tests...","microsoft azure,cloud deployment,cloud architecture,infrastructure,aws,kubernetes,python,maven"
SW Video Embedded Engineer,"Qualcomm Technologies, Inc",3.9,1-3 Yrs,Not disclosed,Hyderabad,"Bachelors degree in Engineering, Information Systems, Computer Science, or related fiel...","C++,JTAG,Multithreading,Linux,SOC,Debugging,RTSP,HTTP"
Java Back End Developer,Gen AI,,6-11 Yrs,15-30 Lacs PA,"Pune, Chennai, Bengaluru","Roles and ResponsibilitiesDesign, develop, test, deploy and maintain scalable backend a...","Aws Cloud,Java Spring Boot,Cicd Pipeline,Microservices,JUnit,Graphql,Scaling,Testing Frameworks"
Senior Marketing Executive,ManpowerGroup ,,3-6 Yrs,2-5 Lacs PA,"Mumbai, Mumbai (All Areas)", Job description: :Social Media Campaign Development including content and creative.Sup...,"Brand Marketing,Marketing Strategy,Brand Development,Digital Marketing,Social Media Marketing,Seo Marketing,Email Marketing,SEM"
Cloud Platform Engineer,Accenture,4.0,3-5 Yrs,Not disclosed,Chennai,Minimum 3 year(s) of experience is required. Educational Qualification : 15 years full ...,"project management,performance testing,cloud platform,cloud infrastructure,aws,kubernetes,python,vmware"
Data Platform Engineer,Accenture,4.0,3-8 Yrs,Not disclosed,Chennai,Project Role :Data Platform EngineerProject Role Description :Assists with the data pla...,"cloud services,sql,bigquery,informatica,data integration,python,project management,data analysis"
DATA ENGINEERING INTERN,Krayo,3.6,3 months duration,Unpaid,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",,
Engineer - Embedded,Amtech Electronics,3.9,0-3 Yrs,Not disclosed,Gandhinagar,Amtech Electronics India Limited is looking for Engineer - Embedded to join our dynamic...,"arm processor,8 bit,electronics,c,keil ide,embedded development,pic,rs232"
Marketing Executive,Educare Knowledge India,,0-3 Yrs,Not disclosed,"Chandigarh, New Delhi", To promote and market Educare books in CBSE/ICSE/State-Board affiliated public and con...,"channel sales,branding,direct marketing,distributor sales,business development,retail sales,advertising,sales"
Cloud Architect,Agiliad Technologies,3.7,10-14 Yrs,Not disclosed,"Pune, Bengaluru","Cloud ArchitectAbout the JobAs a Cloud Architect, you will be responsible for leading t...","Cloud Architecture,soa,big data technologies,microsoft azure,dbms,server architecture,development methodologies,object oriented languages"
Cloud Migration Engineer,Accenture,4.0,5-10 Yrs,Not disclosed,Kolkata,Minimum 5 year(s) of experience is required. Educational Qualification : 15 years full ...,"cloud migration,vmware,microsoft azure,microsoft windows server administration,cloud computing,tcp,mcitp,windows xp"
Cloud Platform Architect,Accenture,4.0,7-12 Yrs,Not disclosed,Bengaluru,Project Role :Cloud Platform ArchitectProject Role Description :Oversee application arc...,"cloud security,service management,process design,microsoft azure,aws,public cloud,application design,cloud migration"
Advanced Embedded Engr,Honeywell,4.0,2-5 Yrs,Not disclosed,Bengaluru,Bachelor s degree from an accredited institution in a technical discipline such as the ...,"RTOS,Embedded C,Software design,Power management,Linux kernel,Ethernet,System programming,HTTP"
Cloud Migration Engineer,Accenture,4.0,3-8 Yrs,Not disclosed,"Ahmedabad, Gurugram, Bengaluru","Educational Qualification : BE / BS in Computer Science, Electronics, Electrical or oth...","cloud migration,microsoft azure,intune,endpoint,aws,tcp,endpoint security,antivirus"
Cloud Platform Engineer,Accenture,4.0,7-12 Yrs,Not disclosed,Bengaluru,Educational Qualification : Engineering graduate preferably Computer Science graduate 1...,"microsoft azure,data modeling,gcp,cloud infrastructure,aws,kubernetes,python,vmware"
Software Development Engineer,Accenture,4.0,3-8 Yrs,Not disclosed,Kolkata,Must have skills : AWS ArchitectureMinimum 3 year(s) of experience is requiredEnsure th...,"software development,microsoft azure,docker,gcp,aws,kubernetes,python,api gateway"
Senior Executive/ Executive - Offline Marketing,JP Infra,3.7,3-5 Yrs,Not disclosed,Mumbai (All Areas)(Andheri East),Proficiency in Microsoft Office Suite and marketing software / tools Qualification : Ba...,"Performance Metrics,Offline Marketing,Marketing Campaigns,ROI,Collaterals,Marketing Budget,Atl,Marketing Activities"
Embedded Engineer,Green Book Solutions,,2-5 Yrs,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",":- . Software Design and Development, Unit Testing and Debugging. Should be passionate ...","RTOS,GSM,Software design,Embedded systems,C,Debugging,Programming,RS232"
Python Developer,Seaants Technologies,3.5,1-2 Yrs,Not disclosed,Chennai,. Open source technology and tools experts are given preference,"Web application development,Linux,Django,Javascript,google app engine,HTML,Windows,Open source"
Marketing Executive,Iqud Tek,,3-6 Yrs,3-6 Lacs PA,Gandhinagar,Roles and ResponsibilitiesDevelop marketing strategies to increase brand awareness and ...,"Digital Marketing,Brand Management,Content Writing,Digital,Marketing,Management,Brand,Branding"
Software Developer -  Java with Python,IBM,4.1,3-6 Yrs,Not disclosed,Kochi,"Preferred Technical and Professional Expertise . OpenShift, Kubernetes and DockerRequir...","react.js,java,html,software development,8d,kubernetes,css,ui development"
"Staff Embedded Engineer, Computer Vision Technologies","Qualcomm Technologies, Inc",3.9,7-12 Yrs,Not disclosed,Bengaluru,"Minimum Qualifications: . Education: . Bachelors degree in Computer Science, Electrical...","Prototype,Linux,FPGA,Firmware,Sensors,Windows,SPI,Embedded software"
Embedded Engineers,Essen Electronic Systems,4.7,0-2 Yrs,Not disclosed,Visakhapatnam,    Basic knowledge on Electronic Devices and Circuits and Embedded Concepts.   Underst...,"Training,Embedded C,Basic,Embedded systems,C,Architecture,System"
"Data Scientist - Python, AWS, Gen AI",Winning Edge,2.5,8-11 Yrs,Not disclosed,Bengaluru,Overall experience of 8-10 years of experience with 2 years preferred experience in AI ...,"R,NLP,Generative AI,AWS,Python,Pytorch,Azure,HuggingFace"
Senior Backend Python Developer,UST,3.8,5-7 Yrs,Not disclosed,Bengaluru,"Bachelor s degree in Computer Science, Information Technology, or a related fieldWe bel...","Backend,tableau,Postgresql,Diversity and Inclusion,MySQL,data visualization,Information technology,SQL"
Senior Security Engineer,Ford,4.5,2-7 Yrs,Not disclosed,Chennai,A relevant Bachelors or Master s Degree in engineering / computer applicationsThe inter...,"Symantec,Cloud computing,Automation,Application support,cyber security,Security services,microsoft,Business solutions"
Java Developer with Python,Tech Mahindra,3.6,4-6 Yrs,Not disclosed,"Kolkata, Pune, Bengaluru", Location: Any PAN India TechM OfficeEarly Joiners are preferrableRole & responsibiliti...,"java,Typescript,Spring Boot,AWS,Python,database,Microservices,Boot"
Business Development And Marketing Executive,Atharva Organisation,,0-2 Yrs,2.5-7 Lacs PA,Jaipur,HR NIDHI 9257361392 -Graduates and Post Graduates,"business development,Marketing Management,BBA,BCA,Hospitality,PR,Aviation,Hotel Management"
Java Developer,Infosys,3.8,3-8 Yrs,Not disclosed,"Hyderabad, Pune, Bengaluru", Job description:Hiring Java Developer's with experience range 3 years & above.Mandator...,"Java,Hibernate,Spring Mvc,Struts,Spring Boot,Boot,Java Development,Spring"
Principal Product Developer - Python OR Java,Epicor,3.6,10-15 Yrs,Not disclosed,Bengaluru,"We . are . seek. ing . applicants with experience. developing solutions using Python, D...","Supply chain,Career development,ERP,Enterprise applications,Django,Javascript,android studio,Principal"
Senior Executive - Marketing,Oncology International,4.0,5-7 Yrs,Not disclosed,Gurugram,Responsible for monthly detailed report of the activity should be submitted to the mana...,"Team management,Publishing,MIS,Marketing planning,Business planning,content designing,Management,MS Office"
Senior Java Developer,Unient India,,10-15 Yrs,Not disclosed,Remote,Seeking a highly skilled Senior Java Developer to join our dynamic team. This role invo...,"Java Fullstack,Octopus Deploy,Java Development,Deployment,Development,Full Stack,Senior,Java"
Software Development Engineer (SDE-1) / Full Stack Developer,One Muthoot,,0-2 Yrs,Not disclosed,Bengaluru,. You should have knowledge and experience in Front End technologies . You should have ...,"Full Stack Developer,Software Development Engineer,Development,Full Stack,Software,Stack,Software development,Software engineering"
Marketing Executive,Manufacturing - Company,,0-5 Yrs,1.8-6 Lacs PA,Coimbatore,Responsibilities:* Develop marketing strategies using Malayalam language* Manage social...,"English,Malayalam,Hindi,Marketing Communication,Tamil,Marketing,Communication skills"
MARKETING EXECUTIVE,Real Academy,4.6,0-2 Yrs,Not disclosed,Mumbai,Looking forward to people who have good convincing skills & are passionate about the sk...,"visualforce,branding,sfdc,business development,advertising,triggers,tracking,dashboards"
Cloud Engineer,Infovision Labs,3.6,7-12 Yrs,14-18 Lacs PA,Hybrid - Bengaluru, Key responsibilities: **Develop and maintain cloud-based applications using various pr...,"Java,Aws Cloud,Docker,Spring Boot,Kubernetes,Cloud Computing,Aws Devops,Python"
Marketing Executive,Royad Global,,0-2 Yrs,Not disclosed,Wayanad,Royad global is looking for Marketing Executive to join our dynamic team and embark on ...,"visualforce,branding,sfdc,business development,advertising,triggers,tracking,dashboards"
Senior Software Engineer - Embedded,Becton Dickinson,4.1,4-9 Yrs,Not disclosed,Bengaluru,"   Design, develop, and maintain embedded medical devices, ensuring reliability, effici...","RTOS,C++,Version control,Assembly language,Debugging,RS232,Firmware,Risk management"
Embedded Software Engineer,Hitachi Energy,4.1,2-5 Yrs,Not disclosed,Chennai,"The candidate is self-driven, have R&D mindset to formulate new ideas, for solving issu...","Control system,Manager Technology,Unit testing,embedded software development,Control,Technology,Development,Management"
FULL STACK DEVELOPER,Majulah Infotech,4.4,4-9 Yrs,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru","REQUIREMENT .  . Must be initiative, innovative and hardworking . Solid understanding w...","Object oriented design,Cloud computing,jQuery,Coding,Project management,MySQL,Debugging,Javascript"
Marketing Executive,Vasantha Subaramanian Hospitals,4.0,0-3 Yrs,Not disclosed,Chennai,Must have good knowledge about Chennai Locations Should possess valid two wheeler licen...,"marketing,marketing executive,corporate marketing,Hospital Marketing,executive,Healthcare Marketing,corporate,drt"
Embedded Software Engineering Professional,Raad Systems,4.7,2-5 Yrs,Not disclosed,Bengaluru,  Qualifications:    Education  : BE E&C/ Electrical or Computer Science Engineering.  ...,"RTOS,C++,Software design,Communication protocols,Analytical,Ethernet,SPI,Embedded software"
Job opening Python Senior Developer(Web Scraping) @ GlobalData (Hyd),Globaldata,3.6,5-10 Yrs,Not disclosed,Hybrid - Hyderabad(Kondapur),"Hello, Hope you are doing good.Urgent job opening for Python Senior Developer @ GlobalD...","NLP,Data Extraction,Web Scraping,Python,SQL,NLTK,Web Crawling,Machine Learning"
Senior Python Developer,Infosys,,7-10 Yrs,10-14 Lacs PA,"Hyderabad, Chennai, Bengaluru",Required experience message-oriented middleware (AMPS / RabbitMQ/ZMQ etc.) . Seeking in...,"python,Banking Software,Python Development,Oops Programming,Programming,OOPS,Software,Senior"
Java Full Stack Developer,Vaisesika Consulting,4.8,4-8 Yrs,Not disclosed,Remote,Preferred candidate profile  . 4 to 8 years of relevant experience in software full sta...,"Java Fullstack,NoSQL,Javascript,Spring Boot,API,React.Js,Angular,Db"
Embedded Camera Driver Engineer,Resourceq Services,,4-9 Yrs,Not disclosed,Hyderabad,"Bachelor s degree in computer science, electrical / software engineering or equivalentM...","Computer science,C++,Bluetooth,Linux,USB,Power management,Project management,Linux kernel"
Lead App Developer - Core Java with Spring Boot,UPS Supply Chain Solutions (UPS SCS),3.8,4-8 Yrs,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",Bachelor s Degree or International equivalent . Bachelors Degree or International equiv...,"Computer science,spring boot,Core Java,Coding,JSP,Architectural design,Manager Technology,UPS"
Influencer Marketing Associate - |  WFO |,Nxtwave Disruptive Technologies,3.8,0-2 Yrs,Not disclosed,Chennai,"Skills Required: . Ability to plan, execute & monitor multiple marketing campaigns(Mult...","Campaign Management,Social Media Marketing,B2B Marketing,campaigns,Wfo,Media,Marketing,Influencing"
Sr Advanced Embedded Engr,Honeywell,4.0,3-7 Yrs,Not disclosed,"Greater Noida, Bengaluru",Bachelor s degree from an accredited institution in a technical discipline such as the ...,"Wireless,Computer languages,C++,C,Manager Technology,Technical Lead,Mathematics,Firmware"
Advanced Embedded Engr,Honeywell,4.0,12-14 Yrs,Not disclosed,Hyderabad,Prior experience on performance & Capacity testing of IOT devices. . Smart Meter & asso...,"GSM,Cloud computing,MySQL,Agile,Scrum,Selenium,Oracle,SQL"
Senior Software Engineer - Embedded C++,Nest Digital,3.5,5-7 Yrs,13-20 Lacs PA,Pune, Strong experience in C++ programmingEmbedded projects experienceExperience in Motor co...,"Embedded C++,Embedded,Microcontroller,Software,Embedded systems,Senior,C++"
Marketing Executive,Recruitly,,0-2 Yrs,Not disclosed,Bengaluru,"Qualifications: . bachelors degree in Marketing, Business Administration, or related fi...","PPC,Integrated marketing,Social media,Market research,Brand awareness,SEM,SEO,Digital marketing"
Advanced Embedded Engr,Honeywell,4.0,2-5 Yrs,Not disclosed,"Greater Noida, Bengaluru",Bachelor s degree from an accredited institution in a technical discipline such as the ...,"Wireless,Computer languages,C++,C,Manager Technology,Mathematics,Firmware,embedded software development"
Online Marketing Executive,Cromptech,,0-2 Yrs,Not disclosed,New Delhi,Cromptech Integrated Solutions Pvt Ltd is looking for Online Marketing Executive to joi...,"digital marketing,email marketing,ppc,market research,advertising,digital advertising,marketing,online marketing"
Cloud Platform Engineer,Accenture,4.0,2-7 Yrs,Not disclosed,Bengaluru,"Project Role :Cloud Platform EngineerProject Role Description :Designs, builds, tests, ...","docker,bigquery,microsoft azure,cloud infrastructure,aws,kubernetes,continuous integration,networking"
ESW Application Engineer (Python & Canoe  Developer),Volvo Group,4.1,4-9 Yrs,Not disclosed,Bengaluru,Role & responsibilities :Experience in automation of Embedded Software/Embedded systems...,"OOPS,Python,CAN,Canoe,Application,Can Bus,Development"
